employer_id,label,expected_module,status_A,score_A,score_A_norm,reason_A,status_B,score_B,score_B_norm,reason_B,status_C,score_C,score_C_norm,reason_C,n_flags,flagged_by
EMP-0597,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.019.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0202,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0598,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.758.200/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0599,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.866.300/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0600,PDUK,A,FLAGGED,19.76,1.0,"Perlu dicek — indikasi sembunyiin karyawan: jumlah karyawan turun 272 orang (40%) pada 2025-06 (687→415), jauh di luar pola biasanya (z=-19.8); tidak ada catatan resign.",NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.346.550/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,A
EMP-0601,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.390.450/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0602,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.509.450/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0603,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.409.900/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0604,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.763.900/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0605,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.787.800/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0606,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.418.850/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,FLAGGED,0.0233,0.507,Setoran iuran rata-rata 2% di bawah yang seharusnya selama 2 bulan berturut-turut (2025-03 s/d 2025-04); total kekurangan Rp13.171.000.,1,C
EMP-0607,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.280.700/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0608,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.223.950/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0609,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.212.550/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0610,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.841.650/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0611,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.914.050/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0612,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp8.402.900/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0613,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.815.250/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0614,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.205.350/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,FLAGGED,0.0241,0.509,Setoran iuran rata-rata 2% di bawah yang seharusnya selama 2 bulan berturut-turut (2025-03 s/d 2025-04); total kekurangan Rp737.000.,1,C
EMP-0615,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.866.000/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0385,0.49,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0616,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.937.450/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.027,0.49,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0617,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.031.700/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0618,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.838.850/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0619,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.829.050/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0248,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0620,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.259.750/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0621,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.140.550/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0622,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.253.300/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0305,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0623,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,8.998,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp3.805.400/orang, 36% di bawah median perusahaan sejenis (Rp5.996.074; sektor=Jasa Keuangan | wilayah=Sumatera Utara | skala=Kecil, n=34), 9.0 IQR di bawah median, konsisten di 12/12 bulan.",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,B
EMP-0624,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.143.600/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0625,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.001.100/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0626,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.936.150/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0627,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.958.950/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0628,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.946.350/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0275,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0629,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.349.950/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0215,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0630,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.943.100/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0631,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.929.800/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0632,PDUK,A,FLAGGED,15.54,1.0,"Perlu dicek — indikasi sembunyiin karyawan: jumlah karyawan turun 19 orang (37%) pada 2025-09 (52→33), jauh di luar pola biasanya (z=-15.5); tidak ada catatan resign.",NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.115.950/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0268,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",1,A
EMP-0633,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,6.288,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp4.358.700/orang, 27% di bawah median perusahaan sejenis (Rp5.996.074; sektor=Jasa Keuangan | wilayah=Sumatera Utara | skala=Kecil, n=34), 6.3 IQR di bawah median, konsisten di 12/12 bulan.",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,B
EMP-0634,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.048.500/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0635,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.837.000/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0206,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0636,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.844.500/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0637,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.036.500/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0638,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.045.650/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0639,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.059.500/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0640,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.824.000/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0641,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.887.550/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0642,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.114.700/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0643,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.080.100/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0644,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.333.750/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0645,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.177.850/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0646,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.859.850/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0647,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.833.150/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0648,REMITTANCE_GAP,C,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.719.700/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,FLAGGED,0.2654,1.0,Setoran iuran rata-rata 27% di bawah yang seharusnya selama 5 bulan berturut-turut (2025-08 s/d 2025-12); total kekurangan Rp35.872.000.,1,C
EMP-0649,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.959.300/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0650,PDUK,A,FLAGGED,17.495,1.0,"Perlu dicek — indikasi sembunyiin karyawan: jumlah karyawan turun 50 orang (37%) pada 2025-06 (134→84), jauh di luar pola biasanya (z=-17.5); tidak ada catatan resign.",NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.608.200/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,A
EMP-0651,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.774.800/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0652,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.572.800/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0653,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.476.900/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0654,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.276.150/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0219,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0655,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.831.300/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0209,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0656,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.605.150/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0657,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.394.750/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0232,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0658,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.827.450/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0659,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.854.850/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0660,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.454.650/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0661,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.316.650/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0662,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.639.550/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0663,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.630.350/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0259,0.49,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0664,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.698.000/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0203,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0665,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.348.150/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0666,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.300.150/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0227,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
