employer_id,periode,jumlah_peserta_aktif
EMP-0567,2025-01,132
EMP-0567,2025-02,125
EMP-0567,2025-03,124
EMP-0567,2025-04,127
EMP-0567,2025-05,125
EMP-0567,2025-06,124
EMP-0567,2025-07,121
EMP-0567,2025-08,125
EMP-0567,2025-09,129
EMP-0567,2025-10,127
EMP-0567,2025-11,127
EMP-0567,2025-12,125
EMP-0568,2025-01,209
EMP-0568,2025-02,211
EMP-0568,2025-03,214
EMP-0568,2025-04,215
EMP-0568,2025-05,228
EMP-0568,2025-06,223
EMP-0568,2025-07,215
EMP-0568,2025-08,213
EMP-0568,2025-09,206
EMP-0568,2025-10,200
EMP-0568,2025-11,196
EMP-0568,2025-12,192
EMP-0569,2025-01,115
EMP-0569,2025-02,116
EMP-0569,2025-03,115
EMP-0569,2025-04,115
EMP-0569,2025-05,117
EMP-0569,2025-06,115
EMP-0569,2025-07,114
EMP-0569,2025-08,115
EMP-0569,2025-09,111
EMP-0569,2025-10,106
EMP-0569,2025-11,107
EMP-0569,2025-12,108
EMP-0570,2025-01,176
EMP-0570,2025-02,177
EMP-0570,2025-03,180
EMP-0570,2025-04,179
EMP-0570,2025-05,180
EMP-0570,2025-06,186
EMP-0570,2025-07,178
EMP-0570,2025-08,179
EMP-0570,2025-09,187
EMP-0570,2025-10,188
EMP-0570,2025-11,194
EMP-0570,2025-12,192
EMP-0571,2025-01,203
EMP-0571,2025-02,203
EMP-0571,2025-03,194
EMP-0571,2025-04,189
EMP-0571,2025-05,185
EMP-0571,2025-06,188
EMP-0571,2025-07,191
EMP-0571,2025-08,192
EMP-0571,2025-09,195
EMP-0571,2025-10,194
EMP-0571,2025-11,199
EMP-0571,2025-12,199
EMP-0572,2025-01,219
EMP-0572,2025-02,218
EMP-0572,2025-03,221
EMP-0572,2025-04,219
EMP-0572,2025-05,223
EMP-0572,2025-06,218
EMP-0572,2025-07,213
EMP-0572,2025-08,216
EMP-0572,2025-09,216
EMP-0572,2025-10,214
EMP-0572,2025-11,218
EMP-0572,2025-12,215
EMP-0573,2025-01,216
EMP-0573,2025-02,222
EMP-0573,2025-03,229
EMP-0573,2025-04,236
EMP-0573,2025-05,235
EMP-0573,2025-06,241
EMP-0573,2025-07,236
EMP-0573,2025-08,232
EMP-0573,2025-09,221
EMP-0573,2025-10,228
EMP-0573,2025-11,224
EMP-0573,2025-12,223
EMP-0574,2025-01,228
EMP-0574,2025-02,231
EMP-0574,2025-03,229
EMP-0574,2025-04,223
EMP-0574,2025-05,225
EMP-0574,2025-06,219
EMP-0574,2025-07,215
EMP-0574,2025-08,206
EMP-0574,2025-09,200
EMP-0574,2025-10,201
EMP-0574,2025-11,193
EMP-0574,2025-12,187
EMP-0575,2025-01,224
EMP-0575,2025-02,222
EMP-0575,2025-03,231
EMP-0575,2025-04,239
EMP-0575,2025-05,235
EMP-0575,2025-06,238
EMP-0575,2025-07,242
EMP-0575,2025-08,239
EMP-0575,2025-09,232
EMP-0575,2025-10,232
EMP-0575,2025-11,231
EMP-0575,2025-12,229
EMP-0576,2025-01,204
EMP-0576,2025-02,201
EMP-0576,2025-03,196
EMP-0576,2025-04,196
EMP-0576,2025-05,198
EMP-0576,2025-06,193
EMP-0576,2025-07,197
EMP-0576,2025-08,190
EMP-0576,2025-09,188
EMP-0576,2025-10,187
EMP-0576,2025-11,185
EMP-0576,2025-12,183
EMP-0577,2025-01,68
EMP-0577,2025-02,67
EMP-0577,2025-03,70
EMP-0577,2025-04,71
EMP-0577,2025-05,71
EMP-0577,2025-06,72
EMP-0577,2025-07,76
EMP-0577,2025-08,74
EMP-0577,2025-09,72
EMP-0577,2025-10,71
EMP-0577,2025-11,71
EMP-0577,2025-12,69
EMP-0578,2025-01,215
EMP-0578,2025-02,222
EMP-0578,2025-03,223
EMP-0578,2025-04,222
EMP-0578,2025-05,219
EMP-0578,2025-06,223
EMP-0578,2025-07,219
EMP-0578,2025-08,227
EMP-0578,2025-09,236
EMP-0578,2025-10,237
EMP-0578,2025-11,237
EMP-0578,2025-12,242
EMP-0579,2025-01,534
EMP-0579,2025-02,525
EMP-0579,2025-03,519
EMP-0579,2025-04,505
EMP-0579,2025-05,509
EMP-0579,2025-06,516
EMP-0579,2025-07,502
EMP-0579,2025-08,497
EMP-0579,2025-09,484
EMP-0579,2025-10,475
EMP-0579,2025-11,480
EMP-0579,2025-12,473
EMP-0580,2025-01,277
EMP-0580,2025-02,268
EMP-0580,2025-03,269
EMP-0580,2025-04,269
EMP-0580,2025-05,265
EMP-0580,2025-06,264
EMP-0580,2025-07,265
EMP-0580,2025-08,261
EMP-0580,2025-09,253
EMP-0580,2025-10,262
EMP-0580,2025-11,259
EMP-0580,2025-12,258
EMP-0581,2025-01,443
EMP-0581,2025-02,474
EMP-0581,2025-03,462
EMP-0581,2025-04,466
EMP-0581,2025-05,459
EMP-0581,2025-06,454
EMP-0581,2025-07,447
EMP-0581,2025-08,437
EMP-0581,2025-09,437
EMP-0581,2025-10,424
EMP-0581,2025-11,432
EMP-0581,2025-12,432
EMP-0582,2025-01,533
EMP-0582,2025-02,528
EMP-0582,2025-03,524
EMP-0582,2025-04,527
EMP-0582,2025-05,515
EMP-0582,2025-06,511
EMP-0582,2025-07,502
EMP-0582,2025-08,493
EMP-0582,2025-09,472
EMP-0582,2025-10,485
EMP-0582,2025-11,478
EMP-0582,2025-12,489
EMP-0583,2025-01,578
EMP-0583,2025-02,563
EMP-0583,2025-03,551
EMP-0583,2025-04,579
EMP-0583,2025-05,599
EMP-0583,2025-06,599
EMP-0583,2025-07,602
EMP-0583,2025-08,594
EMP-0583,2025-09,599
EMP-0583,2025-10,590
EMP-0583,2025-11,566
EMP-0583,2025-12,551
EMP-0584,2025-01,597
EMP-0584,2025-02,583
EMP-0584,2025-03,582
EMP-0584,2025-04,569
EMP-0584,2025-05,560
EMP-0584,2025-06,570
EMP-0584,2025-07,573
EMP-0584,2025-08,573
EMP-0584,2025-09,583
EMP-0584,2025-10,589
EMP-0584,2025-11,606
EMP-0584,2025-12,600
EMP-0585,2025-01,604
EMP-0585,2025-02,588
EMP-0585,2025-03,583
EMP-0585,2025-04,594
EMP-0585,2025-05,609
EMP-0585,2025-06,621
EMP-0585,2025-07,599
EMP-0585,2025-08,612
EMP-0585,2025-09,589
EMP-0585,2025-10,600
EMP-0585,2025-11,596
EMP-0585,2025-12,604
EMP-0586,2025-01,249
EMP-0586,2025-02,255
EMP-0586,2025-03,248
EMP-0586,2025-04,245
EMP-0586,2025-05,240
EMP-0586,2025-06,232
EMP-0586,2025-07,232
EMP-0586,2025-08,240
EMP-0586,2025-09,253
EMP-0586,2025-10,253
EMP-0586,2025-11,259
EMP-0586,2025-12,260
EMP-0587,2025-01,439
EMP-0587,2025-02,436
EMP-0587,2025-03,438
EMP-0587,2025-04,443
EMP-0587,2025-05,438
EMP-0587,2025-06,437
EMP-0587,2025-07,436
EMP-0587,2025-08,443
EMP-0587,2025-09,434
EMP-0587,2025-10,434
EMP-0587,2025-11,451
EMP-0587,2025-12,461
EMP-0588,2025-01,407
EMP-0588,2025-02,407
EMP-0588,2025-03,410
EMP-0588,2025-04,418
EMP-0588,2025-05,431
EMP-0588,2025-06,414
EMP-0588,2025-07,403
EMP-0588,2025-08,414
EMP-0588,2025-09,412
EMP-0588,2025-10,406
EMP-0588,2025-11,396
EMP-0588,2025-12,392
EMP-0589,2025-01,806
EMP-0589,2025-02,840
EMP-0589,2025-03,840
EMP-0589,2025-04,839
EMP-0589,2025-05,849
EMP-0589,2025-06,865
EMP-0589,2025-07,881
EMP-0589,2025-08,900
EMP-0589,2025-09,889
EMP-0589,2025-10,884
EMP-0589,2025-11,898
EMP-0589,2025-12,889
EMP-0590,2025-01,660
EMP-0590,2025-02,665
EMP-0590,2025-03,675
EMP-0590,2025-04,651
EMP-0590,2025-05,660
EMP-0590,2025-06,657
EMP-0590,2025-07,666
EMP-0590,2025-08,676
EMP-0590,2025-09,698
EMP-0590,2025-10,717
EMP-0590,2025-11,736
EMP-0590,2025-12,757
EMP-0591,2025-01,323
EMP-0591,2025-02,323
EMP-0591,2025-03,329
EMP-0591,2025-04,334
EMP-0591,2025-05,332
EMP-0591,2025-06,335
EMP-0591,2025-07,335
EMP-0591,2025-08,329
EMP-0591,2025-09,337
EMP-0591,2025-10,337
EMP-0591,2025-11,351
EMP-0591,2025-12,340
EMP-0592,2025-01,391
EMP-0592,2025-02,391
EMP-0592,2025-03,400
EMP-0592,2025-04,403
EMP-0592,2025-05,406
EMP-0592,2025-06,397
EMP-0592,2025-07,388
EMP-0592,2025-08,391
EMP-0592,2025-09,380
EMP-0592,2025-10,376
EMP-0592,2025-11,380
EMP-0592,2025-12,373
EMP-0593,2025-01,927
EMP-0593,2025-02,950
EMP-0593,2025-03,920
EMP-0593,2025-04,903
EMP-0593,2025-05,862
EMP-0593,2025-06,849
EMP-0593,2025-07,862
EMP-0593,2025-08,855
EMP-0593,2025-09,863
EMP-0593,2025-10,837
EMP-0593,2025-11,850
EMP-0593,2025-12,841
EMP-0594,2025-01,281
EMP-0594,2025-02,280
EMP-0594,2025-03,273
EMP-0594,2025-04,267
EMP-0594,2025-05,272
EMP-0594,2025-06,274
EMP-0594,2025-07,280
EMP-0594,2025-08,282
EMP-0594,2025-09,283
EMP-0594,2025-10,273
EMP-0594,2025-11,272
EMP-0594,2025-12,272
EMP-0595,2025-01,356
EMP-0595,2025-02,361
EMP-0595,2025-03,372
EMP-0595,2025-04,376
EMP-0595,2025-05,371
EMP-0595,2025-06,372
EMP-0595,2025-07,374
EMP-0595,2025-08,367
EMP-0595,2025-09,364
EMP-0595,2025-10,363
EMP-0595,2025-11,375
EMP-0595,2025-12,359
EMP-0596,2025-01,812
EMP-0596,2025-02,797
EMP-0596,2025-03,775
EMP-0596,2025-04,793
EMP-0596,2025-05,805
EMP-0596,2025-06,825
EMP-0596,2025-07,838
EMP-0596,2025-08,873
EMP-0596,2025-09,883
EMP-0596,2025-10,880
EMP-0596,2025-11,886
EMP-0596,2025-12,908
EMP-0597,2025-01,463
EMP-0597,2025-02,457
EMP-0597,2025-03,454
EMP-0597,2025-04,435
EMP-0597,2025-05,436
EMP-0597,2025-06,420
EMP-0597,2025-07,420
EMP-0597,2025-08,427
EMP-0597,2025-09,423
EMP-0597,2025-10,437
EMP-0597,2025-11,424
EMP-0597,2025-12,434
EMP-0598,2025-01,644
EMP-0598,2025-02,622
EMP-0598,2025-03,656
EMP-0598,2025-04,655
EMP-0598,2025-05,644
EMP-0598,2025-06,626
EMP-0598,2025-07,623
EMP-0598,2025-08,621
EMP-0598,2025-09,622
EMP-0598,2025-10,618
EMP-0598,2025-11,626
EMP-0598,2025-12,621
EMP-0599,2025-01,653
EMP-0599,2025-02,651
EMP-0599,2025-03,620
EMP-0599,2025-04,624
EMP-0599,2025-05,612
EMP-0599,2025-06,614
EMP-0599,2025-07,630
EMP-0599,2025-08,618
EMP-0599,2025-09,631
EMP-0599,2025-10,626
EMP-0599,2025-11,648
EMP-0599,2025-12,643
EMP-0600,2025-01,702
EMP-0600,2025-02,712
EMP-0600,2025-03,706
EMP-0600,2025-04,694
EMP-0600,2025-05,687
EMP-0600,2025-06,415
EMP-0600,2025-07,409
EMP-0600,2025-08,398
EMP-0600,2025-09,411
EMP-0600,2025-10,397
EMP-0600,2025-11,399
EMP-0600,2025-12,402
EMP-0601,2025-01,598
EMP-0601,2025-02,596
EMP-0601,2025-03,603
EMP-0601,2025-04,604
EMP-0601,2025-05,599
EMP-0601,2025-06,605
EMP-0601,2025-07,597
EMP-0601,2025-08,590
EMP-0601,2025-09,584
EMP-0601,2025-10,600
EMP-0601,2025-11,561
EMP-0601,2025-12,565
EMP-0602,2025-01,411
EMP-0602,2025-02,397
EMP-0602,2025-03,399
EMP-0602,2025-04,403
EMP-0602,2025-05,408
EMP-0602,2025-06,386
EMP-0602,2025-07,397
EMP-0602,2025-08,391
EMP-0602,2025-09,396
EMP-0602,2025-10,402
EMP-0602,2025-11,395
EMP-0602,2025-12,400
EMP-0603,2025-01,623
EMP-0603,2025-02,597
EMP-0603,2025-03,611
EMP-0603,2025-04,602
EMP-0603,2025-05,592
EMP-0603,2025-06,587
EMP-0603,2025-07,590
EMP-0603,2025-08,589
EMP-0603,2025-09,595
EMP-0603,2025-10,579
EMP-0603,2025-11,570
EMP-0603,2025-12,569
EMP-0604,2025-01,591
EMP-0604,2025-02,590
EMP-0604,2025-03,603
EMP-0604,2025-04,603
EMP-0604,2025-05,597
EMP-0604,2025-06,594
EMP-0604,2025-07,592
EMP-0604,2025-08,599
EMP-0604,2025-09,615
EMP-0604,2025-10,619
EMP-0604,2025-11,634
EMP-0604,2025-12,622
EMP-0605,2025-01,577
EMP-0605,2025-02,569
EMP-0605,2025-03,573
EMP-0605,2025-04,569
EMP-0605,2025-05,577
EMP-0605,2025-06,566
EMP-0605,2025-07,566
EMP-0605,2025-08,574
EMP-0605,2025-09,550
EMP-0605,2025-10,573
EMP-0605,2025-11,570
EMP-0605,2025-12,547
EMP-0606,2025-01,834
EMP-0606,2025-02,835
EMP-0606,2025-03,834
EMP-0606,2025-04,851
EMP-0606,2025-05,864
EMP-0606,2025-06,869
EMP-0606,2025-07,877
EMP-0606,2025-08,875
EMP-0606,2025-09,906
EMP-0606,2025-10,879
EMP-0606,2025-11,881
EMP-0606,2025-12,882
EMP-0607,2025-01,874
EMP-0607,2025-02,859
EMP-0607,2025-03,829
EMP-0607,2025-04,832
EMP-0607,2025-05,837
EMP-0607,2025-06,862
EMP-0607,2025-07,840
EMP-0607,2025-08,859
EMP-0607,2025-09,900
EMP-0607,2025-10,893
EMP-0607,2025-11,870
EMP-0607,2025-12,863
EMP-0608,2025-01,336
EMP-0608,2025-02,340
EMP-0608,2025-03,336
EMP-0608,2025-04,346
EMP-0608,2025-05,338
EMP-0608,2025-06,326
EMP-0608,2025-07,333
EMP-0608,2025-08,318
EMP-0608,2025-09,317
EMP-0608,2025-10,337
EMP-0608,2025-11,337
EMP-0608,2025-12,329
EMP-0609,2025-01,303
EMP-0609,2025-02,303
EMP-0609,2025-03,304
EMP-0609,2025-04,308
EMP-0609,2025-05,302
EMP-0609,2025-06,312
EMP-0609,2025-07,314
EMP-0609,2025-08,319
EMP-0609,2025-09,315
EMP-0609,2025-10,323
EMP-0609,2025-11,321
EMP-0609,2025-12,323
EMP-0610,2025-01,401
EMP-0610,2025-02,393
EMP-0610,2025-03,398
EMP-0610,2025-04,394
EMP-0610,2025-05,387
EMP-0610,2025-06,382
EMP-0610,2025-07,387
EMP-0610,2025-08,382
EMP-0610,2025-09,381
EMP-0610,2025-10,381
EMP-0610,2025-11,366
EMP-0610,2025-12,355
EMP-0611,2025-01,414
EMP-0611,2025-02,408
EMP-0611,2025-03,417
EMP-0611,2025-04,425
EMP-0611,2025-05,431
EMP-0611,2025-06,447
EMP-0611,2025-07,446
EMP-0611,2025-08,452
EMP-0611,2025-09,447
EMP-0611,2025-10,469
EMP-0611,2025-11,488
EMP-0611,2025-12,488
EMP-0612,2025-01,889
EMP-0612,2025-02,913
EMP-0612,2025-03,910
EMP-0612,2025-04,898
EMP-0612,2025-05,914
EMP-0612,2025-06,915
EMP-0612,2025-07,918
EMP-0612,2025-08,903
EMP-0612,2025-09,872
EMP-0612,2025-10,876
EMP-0612,2025-11,892
EMP-0612,2025-12,888
EMP-0613,2025-01,19
EMP-0613,2025-02,19
EMP-0613,2025-03,19
EMP-0613,2025-04,19
EMP-0613,2025-05,19
EMP-0613,2025-06,19
EMP-0613,2025-07,19
EMP-0613,2025-08,20
EMP-0613,2025-09,21
EMP-0613,2025-10,21
EMP-0613,2025-11,22
EMP-0613,2025-12,22
EMP-0614,2025-01,59
EMP-0614,2025-02,60
EMP-0614,2025-03,61
EMP-0614,2025-04,61
EMP-0614,2025-05,57
EMP-0614,2025-06,56
EMP-0614,2025-07,55
EMP-0614,2025-08,54
EMP-0614,2025-09,54
EMP-0614,2025-10,54
EMP-0614,2025-11,53
EMP-0614,2025-12,52
EMP-0615,2025-01,20
EMP-0615,2025-02,20
EMP-0615,2025-03,20
EMP-0615,2025-04,20
EMP-0615,2025-05,20
EMP-0615,2025-06,20
EMP-0615,2025-07,20
EMP-0615,2025-08,19
EMP-0615,2025-09,19
EMP-0615,2025-10,20
EMP-0615,2025-11,20
EMP-0615,2025-12,20
EMP-0616,2025-01,32
EMP-0616,2025-02,32
EMP-0616,2025-03,32
EMP-0616,2025-04,31
EMP-0616,2025-05,30
EMP-0616,2025-06,31
EMP-0616,2025-07,30
EMP-0616,2025-08,31
EMP-0616,2025-09,31
EMP-0616,2025-10,30
EMP-0616,2025-11,30
EMP-0616,2025-12,30
EMP-0617,2025-01,43
EMP-0617,2025-02,43
EMP-0617,2025-03,43
EMP-0617,2025-04,44
EMP-0617,2025-05,45
EMP-0617,2025-06,45
EMP-0617,2025-07,44
EMP-0617,2025-08,44
EMP-0617,2025-09,47
EMP-0617,2025-10,48
EMP-0617,2025-11,50
EMP-0617,2025-12,51
EMP-0618,2025-01,57
EMP-0618,2025-02,57
EMP-0618,2025-03,57
EMP-0618,2025-04,55
EMP-0618,2025-05,55
EMP-0618,2025-06,56
EMP-0618,2025-07,55
EMP-0618,2025-08,55
EMP-0618,2025-09,56
EMP-0618,2025-10,55
EMP-0618,2025-11,55
EMP-0618,2025-12,54
EMP-0619,2025-01,41
EMP-0619,2025-02,40
EMP-0619,2025-03,39
EMP-0619,2025-04,40
EMP-0619,2025-05,39
EMP-0619,2025-06,39
EMP-0619,2025-07,39
EMP-0619,2025-08,40
EMP-0619,2025-09,41
EMP-0619,2025-10,42
EMP-0619,2025-11,42
EMP-0619,2025-12,42
EMP-0620,2025-01,45
EMP-0620,2025-02,47
EMP-0620,2025-03,46
EMP-0620,2025-04,47
EMP-0620,2025-05,48
EMP-0620,2025-06,47
EMP-0620,2025-07,48
EMP-0620,2025-08,49
EMP-0620,2025-09,51
EMP-0620,2025-10,51
EMP-0620,2025-11,50
EMP-0620,2025-12,49
EMP-0621,2025-01,53
EMP-0621,2025-02,53
EMP-0621,2025-03,53
EMP-0621,2025-04,51
EMP-0621,2025-05,51
EMP-0621,2025-06,53
EMP-0621,2025-07,53
EMP-0621,2025-08,54
EMP-0621,2025-09,55
EMP-0621,2025-10,55
EMP-0621,2025-11,56
EMP-0621,2025-12,56
EMP-0622,2025-01,43
EMP-0622,2025-02,42
EMP-0622,2025-03,42
EMP-0622,2025-04,42
EMP-0622,2025-05,42
EMP-0622,2025-06,42
EMP-0622,2025-07,42
EMP-0622,2025-08,43
EMP-0622,2025-09,44
EMP-0622,2025-10,44
EMP-0622,2025-11,43
EMP-0622,2025-12,43
EMP-0623,2025-01,41
EMP-0623,2025-02,39
EMP-0623,2025-03,40
EMP-0623,2025-04,40
EMP-0623,2025-05,40
EMP-0623,2025-06,41
EMP-0623,2025-07,40
EMP-0623,2025-08,40
EMP-0623,2025-09,40
EMP-0623,2025-10,40
EMP-0623,2025-11,39
EMP-0623,2025-12,40
EMP-0624,2025-01,32
EMP-0624,2025-02,32
EMP-0624,2025-03,31
EMP-0624,2025-04,32
EMP-0624,2025-05,33
EMP-0624,2025-06,33
EMP-0624,2025-07,33
EMP-0624,2025-08,33
EMP-0624,2025-09,35
EMP-0624,2025-10,34
EMP-0624,2025-11,35
EMP-0624,2025-12,34
EMP-0625,2025-01,28
EMP-0625,2025-02,28
EMP-0625,2025-03,28
EMP-0625,2025-04,28
EMP-0625,2025-05,27
EMP-0625,2025-06,28
EMP-0625,2025-07,27
EMP-0625,2025-08,27
EMP-0625,2025-09,27
EMP-0625,2025-10,26
EMP-0625,2025-11,26
EMP-0625,2025-12,25
EMP-0626,2025-01,47
EMP-0626,2025-02,46
EMP-0626,2025-03,46
EMP-0626,2025-04,45
EMP-0626,2025-05,45
EMP-0626,2025-06,45
EMP-0626,2025-07,44
EMP-0626,2025-08,44
EMP-0626,2025-09,43
EMP-0626,2025-10,44
EMP-0626,2025-11,46
EMP-0626,2025-12,49
EMP-0627,2025-01,22
EMP-0627,2025-02,22
EMP-0627,2025-03,21
EMP-0627,2025-04,22
EMP-0627,2025-05,22
EMP-0627,2025-06,22
EMP-0627,2025-07,23
EMP-0627,2025-08,23
EMP-0627,2025-09,23
EMP-0627,2025-10,23
EMP-0627,2025-11,23
EMP-0627,2025-12,23
EMP-0628,2025-01,36
EMP-0628,2025-02,35
EMP-0628,2025-03,34
EMP-0628,2025-04,35
EMP-0628,2025-05,35
EMP-0628,2025-06,34
EMP-0628,2025-07,34
EMP-0628,2025-08,34
EMP-0628,2025-09,33
EMP-0628,2025-10,32
EMP-0628,2025-11,33
EMP-0628,2025-12,32
EMP-0629,2025-01,42
EMP-0629,2025-02,42
EMP-0629,2025-03,42
EMP-0629,2025-04,43
EMP-0629,2025-05,44
EMP-0629,2025-06,44
EMP-0629,2025-07,43
EMP-0629,2025-08,44
EMP-0629,2025-09,44
EMP-0629,2025-10,46
EMP-0629,2025-11,44
EMP-0629,2025-12,44
EMP-0630,2025-01,23
EMP-0630,2025-02,23
EMP-0630,2025-03,23
EMP-0630,2025-04,23
EMP-0630,2025-05,23
EMP-0630,2025-06,23
EMP-0630,2025-07,23
EMP-0630,2025-08,23
EMP-0630,2025-09,24
EMP-0630,2025-10,24
EMP-0630,2025-11,24
EMP-0630,2025-12,24
EMP-0631,2025-01,33
EMP-0631,2025-02,32
EMP-0631,2025-03,32
EMP-0631,2025-04,32
EMP-0631,2025-05,31
EMP-0631,2025-06,31
EMP-0631,2025-07,31
EMP-0631,2025-08,32
EMP-0631,2025-09,30
EMP-0631,2025-10,30
EMP-0631,2025-11,31
EMP-0631,2025-12,31
EMP-0632,2025-01,59
EMP-0632,2025-02,59
EMP-0632,2025-03,58
EMP-0632,2025-04,55
EMP-0632,2025-05,55
EMP-0632,2025-06,54
EMP-0632,2025-07,53
EMP-0632,2025-08,52
EMP-0632,2025-09,33
EMP-0632,2025-10,32
EMP-0632,2025-11,33
EMP-0632,2025-12,34
EMP-0633,2025-01,57
EMP-0633,2025-02,58
EMP-0633,2025-03,60
EMP-0633,2025-04,60
EMP-0633,2025-05,57
EMP-0633,2025-06,58
EMP-0633,2025-07,59
EMP-0633,2025-08,57
EMP-0633,2025-09,57
EMP-0633,2025-10,58
EMP-0633,2025-11,58
EMP-0633,2025-12,57
EMP-0634,2025-01,53
EMP-0634,2025-02,53
EMP-0634,2025-03,51
EMP-0634,2025-04,49
EMP-0634,2025-05,50
EMP-0634,2025-06,51
EMP-0634,2025-07,51
EMP-0634,2025-08,51
EMP-0634,2025-09,50
EMP-0634,2025-10,49
EMP-0634,2025-11,49
EMP-0634,2025-12,47
EMP-0635,2025-01,45
EMP-0635,2025-02,45
EMP-0635,2025-03,46
EMP-0635,2025-04,46
EMP-0635,2025-05,47
EMP-0635,2025-06,48
EMP-0635,2025-07,49
EMP-0635,2025-08,49
EMP-0635,2025-09,49
EMP-0635,2025-10,48
EMP-0635,2025-11,49
EMP-0635,2025-12,51
EMP-0636,2025-01,48
EMP-0636,2025-02,50
EMP-0636,2025-03,48
EMP-0636,2025-04,47
EMP-0636,2025-05,48
EMP-0636,2025-06,48
EMP-0636,2025-07,49
EMP-0636,2025-08,49
EMP-0636,2025-09,48
EMP-0636,2025-10,48
EMP-0636,2025-11,47
EMP-0636,2025-12,46
EMP-0637,2025-01,58
EMP-0637,2025-02,59
EMP-0637,2025-03,59
EMP-0637,2025-04,57
EMP-0637,2025-05,57
EMP-0637,2025-06,56
EMP-0637,2025-07,57
EMP-0637,2025-08,56
EMP-0637,2025-09,55
EMP-0637,2025-10,55
EMP-0637,2025-11,54
EMP-0637,2025-12,56
EMP-0638,2025-01,34
EMP-0638,2025-02,33
EMP-0638,2025-03,32
EMP-0638,2025-04,32
EMP-0638,2025-05,32
EMP-0638,2025-06,31
EMP-0638,2025-07,32
EMP-0638,2025-08,32
EMP-0638,2025-09,32
EMP-0638,2025-10,33
EMP-0638,2025-11,33
EMP-0638,2025-12,32
EMP-0639,2025-01,17
EMP-0639,2025-02,17
EMP-0639,2025-03,17
EMP-0639,2025-04,17
EMP-0639,2025-05,17
EMP-0639,2025-06,17
EMP-0639,2025-07,17
EMP-0639,2025-08,17
EMP-0639,2025-09,17
EMP-0639,2025-10,17
EMP-0639,2025-11,16
EMP-0639,2025-12,16
EMP-0640,2025-01,30
EMP-0640,2025-02,30
EMP-0640,2025-03,30
EMP-0640,2025-04,30
EMP-0640,2025-05,30
EMP-0640,2025-06,29
EMP-0640,2025-07,29
EMP-0640,2025-08,29
EMP-0640,2025-09,28
EMP-0640,2025-10,28
EMP-0640,2025-11,28
EMP-0640,2025-12,28
EMP-0641,2025-01,40
EMP-0641,2025-02,37
EMP-0641,2025-03,36
EMP-0641,2025-04,36
EMP-0641,2025-05,37
EMP-0641,2025-06,36
EMP-0641,2025-07,36
EMP-0641,2025-08,37
EMP-0641,2025-09,36
EMP-0641,2025-10,36
EMP-0641,2025-11,35
EMP-0641,2025-12,35
EMP-0642,2025-01,52
EMP-0642,2025-02,51
EMP-0642,2025-03,54
EMP-0642,2025-04,55
EMP-0642,2025-05,56
EMP-0642,2025-06,57
EMP-0642,2025-07,55
EMP-0642,2025-08,55
EMP-0642,2025-09,56
EMP-0642,2025-10,55
EMP-0642,2025-11,56
EMP-0642,2025-12,57
EMP-0643,2025-01,19
EMP-0643,2025-02,19
EMP-0643,2025-03,19
EMP-0643,2025-04,19
EMP-0643,2025-05,20
EMP-0643,2025-06,19
EMP-0643,2025-07,18
EMP-0643,2025-08,18
EMP-0643,2025-09,18
EMP-0643,2025-10,18
EMP-0643,2025-11,18
EMP-0643,2025-12,18
EMP-0644,2025-01,14
EMP-0644,2025-02,15
EMP-0644,2025-03,15
EMP-0644,2025-04,15
EMP-0644,2025-05,15
EMP-0644,2025-06,15
EMP-0644,2025-07,15
EMP-0644,2025-08,15
EMP-0644,2025-09,15
EMP-0644,2025-10,15
EMP-0644,2025-11,15
EMP-0644,2025-12,14
EMP-0645,2025-01,28
EMP-0645,2025-02,28
EMP-0645,2025-03,29
EMP-0645,2025-04,29
EMP-0645,2025-05,29
EMP-0645,2025-06,29
EMP-0645,2025-07,30
EMP-0645,2025-08,30
EMP-0645,2025-09,29
EMP-0645,2025-10,29
EMP-0645,2025-11,29
EMP-0645,2025-12,29
EMP-0646,2025-01,35
EMP-0646,2025-02,34
EMP-0646,2025-03,34
EMP-0646,2025-04,34
EMP-0646,2025-05,33
EMP-0646,2025-06,33
EMP-0646,2025-07,33
EMP-0646,2025-08,31
EMP-0646,2025-09,31
EMP-0646,2025-10,30
EMP-0646,2025-11,30
EMP-0646,2025-12,30
EMP-0647,2025-01,114
EMP-0647,2025-02,118
EMP-0647,2025-03,120
EMP-0647,2025-04,122
EMP-0647,2025-05,121
EMP-0647,2025-06,122
EMP-0647,2025-07,121
EMP-0647,2025-08,121
EMP-0647,2025-09,122
EMP-0647,2025-10,121
EMP-0647,2025-11,125
EMP-0647,2025-12,125
EMP-0648,2025-01,96
EMP-0648,2025-02,99
EMP-0648,2025-03,101
EMP-0648,2025-04,98
EMP-0648,2025-05,99
EMP-0648,2025-06,101
EMP-0648,2025-07,103
EMP-0648,2025-08,101
EMP-0648,2025-09,100
EMP-0648,2025-10,102
EMP-0648,2025-11,100
EMP-0648,2025-12,99
EMP-0649,2025-01,129
EMP-0649,2025-02,129
EMP-0649,2025-03,127
EMP-0649,2025-04,125
EMP-0649,2025-05,126
EMP-0649,2025-06,123
EMP-0649,2025-07,122
EMP-0649,2025-08,123
EMP-0649,2025-09,126
EMP-0649,2025-10,128
EMP-0649,2025-11,126
EMP-0649,2025-12,129
EMP-0650,2025-01,133
EMP-0650,2025-02,130
