rank,employer_id,n_periods,n_gap_periods,longest_run,n_late_paid,total_expected,total_actual,total_shortfall,median_gap_pct,run_start,run_end,first_gap_period,cum_shortfall_pct,status,reason,score_c,score_c_norm
573,EMP-0397,12,0,0,0,1394718000.0,1395854000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
574,EMP-0398,12,0,0,0,1481102000.0,1480591000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
575,EMP-0400,12,0,0,0,1268100000.0,1265924000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
576,EMP-0401,12,0,0,0,678743000.0,676569000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
577,EMP-0402,12,0,0,0,1361050000.0,1360258000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
578,EMP-0403,12,0,0,0,1548113000.0,1548450000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
579,EMP-0404,12,0,0,0,1300822000.0,1295015000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
580,EMP-0407,12,0,0,0,1040585000.0,1037473000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
581,EMP-0408,12,0,0,0,935191000.0,931370000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
582,EMP-0410,12,0,0,0,66772000.0,66613000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
583,EMP-0411,12,0,0,0,32909000.0,32950000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
584,EMP-0412,12,0,0,0,84190000.0,84466000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
585,EMP-0413,12,0,0,0,43374000.0,43577000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
586,EMP-0414,12,0,0,0,88661000.0,88578000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
587,EMP-0417,12,0,0,0,25091000.0,25159000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
588,EMP-0418,12,0,0,0,27009000.0,27050000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
589,EMP-0419,12,0,0,0,40056000.0,39919000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
590,EMP-0420,12,0,0,0,47006000.0,47162000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
591,EMP-0422,12,0,0,0,80079000.0,80187000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
592,EMP-0424,12,0,0,0,29319000.0,29235000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
593,EMP-0425,12,0,0,0,77884000.0,78170000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
594,EMP-0426,12,0,0,0,44459000.0,44484000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
595,EMP-0427,12,0,0,0,81238000.0,81333000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
596,EMP-0428,12,0,0,0,39314000.0,39490000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
597,EMP-0429,12,0,0,0,46783000.0,46814000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
598,EMP-0430,12,0,0,0,59214000.0,59156000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
599,EMP-0432,12,0,0,0,83520000.0,83159000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
600,EMP-0433,12,0,0,0,22923000.0,22861000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
601,EMP-0434,12,0,0,0,50205000.0,50081000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
602,EMP-0435,12,0,0,0,36031000.0,35980000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
603,EMP-0437,12,0,0,0,64487000.0,64469000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
604,EMP-0439,12,0,0,0,41612000.0,41551000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
605,EMP-0441,12,0,0,0,88755000.0,88467000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
606,EMP-0442,12,0,0,0,26308000.0,26422000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
607,EMP-0443,12,0,0,0,167124000.0,167096000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
608,EMP-0445,12,0,0,0,251198000.0,251979000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
609,EMP-0446,12,0,0,0,208144000.0,208626000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
610,EMP-0448,12,0,0,0,258828000.0,258549000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
611,EMP-0449,12,0,0,0,101406000.0,101443000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
612,EMP-0450,12,0,0,0,171693000.0,171549000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
613,EMP-0451,12,0,0,0,166648000.0,166913000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
614,EMP-0452,12,0,0,0,113814000.0,113700000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
615,EMP-0453,12,0,0,0,148825000.0,148552000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
616,EMP-0454,12,0,0,0,410911000.0,412955000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
617,EMP-0458,12,0,0,0,385276000.0,384027000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
618,EMP-0461,12,0,0,0,300225000.0,300660000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
619,EMP-0463,12,0,0,0,316359000.0,317401000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
620,EMP-0465,12,0,0,0,141471000.0,142041000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
621,EMP-0467,12,0,0,0,319573000.0,320905000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
622,EMP-0468,12,0,0,0,193557000.0,194111000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
623,EMP-0471,12,0,0,0,372377000.0,373289000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
624,EMP-0472,12,0,0,0,375616000.0,374732000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
625,EMP-0475,12,0,0,0,283792000.0,284273000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
626,EMP-0476,12,0,0,0,364185000.0,363956000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
627,EMP-0477,12,0,0,0,473333000.0,472509000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
628,EMP-0478,12,0,0,0,413166000.0,414071000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
629,EMP-0480,12,0,0,0,1159665000.0,1161286000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
630,EMP-0481,12,0,0,0,1204471000.0,1201589000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
631,EMP-0482,12,0,0,0,618488000.0,622438000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
632,EMP-0483,12,0,0,0,1371830000.0,1366527000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
633,EMP-0484,12,0,0,0,1199307000.0,1201373000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
634,EMP-0486,12,0,0,0,568248000.0,570030000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
635,EMP-0487,12,0,0,0,1019096000.0,1014022000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
636,EMP-0488,12,0,0,0,1515276000.0,1516768000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
637,EMP-0489,12,0,0,0,703637000.0,703725000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
638,EMP-0490,12,0,0,0,562900000.0,564783000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
639,EMP-0491,12,0,0,0,688629000.0,692074000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
640,EMP-0493,12,0,0,0,1573233000.0,1581240000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
641,EMP-0494,12,0,0,0,1515256000.0,1516873000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
642,EMP-0495,12,0,0,0,1491028000.0,1488275000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
643,EMP-0496,12,0,0,0,1446811000.0,1451951000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
644,EMP-0497,12,0,0,0,962457000.0,961299000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
645,EMP-0498,12,0,0,0,1212620000.0,1212239000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
646,EMP-0499,12,0,0,0,1540783000.0,1550196000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
647,EMP-0501,12,0,0,0,955657000.0,953363000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
648,EMP-0502,12,0,0,0,1261092000.0,1266413000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
649,EMP-0503,12,0,0,0,1486432000.0,1486643000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
650,EMP-0505,12,0,0,0,1289919000.0,1292612000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
651,EMP-0506,12,0,0,0,635777000.0,635050000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
652,EMP-0507,12,0,0,0,642971000.0,640164000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
653,EMP-0508,12,0,0,0,1318572000.0,1323398000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
654,EMP-0509,12,0,0,0,774916000.0,776748000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
655,EMP-0510,12,0,0,0,1370663000.0,1368649000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
656,EMP-0511,12,0,0,0,184553000.0,184103000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
657,EMP-0513,12,0,0,0,150567000.0,151053000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
658,EMP-0514,12,0,0,0,127044000.0,127237000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
659,EMP-0515,12,0,0,0,164058000.0,164668000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
660,EMP-0516,12,0,0,0,88004000.0,88241000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
661,EMP-0517,12,0,0,0,147867000.0,148012000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
662,EMP-0518,12,0,0,0,80400000.0,80432000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
663,EMP-0519,12,0,0,0,121097000.0,120650000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
664,EMP-0520,12,0,0,0,149883000.0,149718000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
665,EMP-0521,12,0,0,0,119514000.0,119877000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
666,EMP-0522,12,0,0,0,210035000.0,210350000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
667,EMP-0523,12,0,0,0,106399000.0,106375000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
668,EMP-0524,12,0,0,0,140854000.0,140892000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
669,EMP-0525,12,0,0,0,95499000.0,95700000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
670,EMP-0526,12,0,0,0,211629000.0,211621000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
671,EMP-0527,12,0,0,0,176750000.0,177023000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
672,EMP-0528,12,0,0,0,50302000.0,50179000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
673,EMP-0529,12,0,0,0,77300000.0,77180000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
674,EMP-0530,12,0,0,0,72481000.0,72410000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
675,EMP-0531,12,0,0,0,76319000.0,76500000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
676,EMP-0532,12,0,0,0,163114000.0,162904000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
677,EMP-0533,12,0,0,0,82356000.0,82437000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
678,EMP-0534,12,0,0,0,145442000.0,145410000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
679,EMP-0535,12,0,0,0,90043000.0,89822000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
680,EMP-0536,12,0,0,0,182601000.0,183203000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
681,EMP-0537,12,0,0,0,67436000.0,67473000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
682,EMP-0538,12,0,0,0,192160000.0,191506000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
683,EMP-0539,12,0,0,0,174799000.0,174377000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
684,EMP-0540,12,0,0,0,179680000.0,178274000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
685,EMP-0543,12,0,0,0,72402000.0,72661000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
686,EMP-0544,12,0,0,0,142545000.0,142549000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
687,EMP-0545,12,0,0,0,496931000.0,495537000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
688,EMP-0546,12,0,0,0,774696000.0,775930000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
689,EMP-0547,12,0,0,0,639364000.0,639535000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
690,EMP-0549,12,0,0,0,268091000.0,267951000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
691,EMP-0550,12,0,0,0,463051000.0,461842000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
692,EMP-0551,12,0,0,0,799040000.0,797968000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
693,EMP-0553,12,0,0,0,574146000.0,573832000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
694,EMP-0554,12,0,0,0,312710000.0,313514000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
695,EMP-0558,12,0,0,0,257224000.0,257200000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
696,EMP-0560,12,0,0,0,398886000.0,400427000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
697,EMP-0562,12,0,0,0,278771000.0,278948000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
698,EMP-0563,12,0,0,0,541798000.0,542183000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
699,EMP-0564,12,0,0,0,660398000.0,660759000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
700,EMP-0565,12,0,0,0,514954000.0,517408000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
701,EMP-0566,12,0,0,0,354601000.0,353363000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
702,EMP-0567,12,0,0,0,464359000.0,465536000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
703,EMP-0570,12,0,0,0,671191000.0,672892000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
704,EMP-0574,12,0,0,0,788090000.0,790758000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
705,EMP-0575,12,0,0,0,850613000.0,857190000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
706,EMP-0576,12,0,0,0,718568000.0,718977000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
707,EMP-0577,12,0,0,0,252375000.0,254035000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
708,EMP-0578,12,0,0,0,784976000.0,781680000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
709,EMP-0579,12,0,0,0,1910029000.0,1913840000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
710,EMP-0581,12,0,0,0,1769705000.0,1771378000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
711,EMP-0582,12,0,0,0,1831050000.0,1831657000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
